timestamp,total_memory,used_memory,free_memory
2024-05-16 03:10:18,30068,2481,13136
2024-05-16 03:10:23,30068,2891,12726
2024-05-16 03:10:28,30068,3092,12525
2024-05-16 03:10:33,30068,3085,12533
2024-05-16 03:10:38,30068,3078,12540
2024-05-16 03:10:43,30068,3076,12541
2024-05-16 03:10:48,30068,3085,12533
2024-05-16 03:10:53,30068,3086,12532
2024-05-16 03:10:58,30068,3088,12530
2024-05-16 03:11:03,30068,3088,12529
2024-05-16 03:11:08,30068,3101,12517
2024-05-16 03:11:13,30068,3101,12516
2024-05-16 03:11:18,30068,3091,12527
2024-05-16 03:11:23,30068,3013,12605
2024-05-16 03:11:28,30068,2556,13061
2024-05-16 03:11:33,30068,2556,13061
2024-05-16 03:11:38,30068,2557,13060
2024-05-16 03:11:43,30068,2496,13122
2024-05-16 03:11:48,30068,2503,13114
2024-05-16 03:11:53,30068,2504,13114
2024-05-16 03:11:58,30068,2503,13114
2024-05-16 03:12:03,30068,2504,13113
2024-05-16 03:12:08,30068,2505,13113
2024-05-16 03:12:13,30068,2505,13112
2024-05-16 03:12:18,30068,2506,13112
2024-05-16 03:12:23,30068,2498,13119
2024-05-16 03:12:28,30068,2449,13168
2024-05-16 03:12:33,30068,2439,13178
2024-05-16 03:12:38,30068,2439,13178
2024-05-16 03:12:43,30068,2439,13178
2024-05-16 03:12:48,30068,2438,13179
2024-05-16 03:12:53,30068,2438,13179
2024-05-16 03:12:58,30068,2438,13179
2024-05-16 03:13:03,30068,2438,13179
2024-05-16 03:13:08,30068,2435,13182
2024-05-16 03:13:13,30068,2427,13190
2024-05-16 03:13:18,30068,2417,13201
2024-05-16 03:13:23,30068,2417,13201
2024-05-16 03:13:28,30068,2432,13185
2024-05-16 03:13:33,30068,2434,13184
2024-05-16 03:13:38,30068,2434,13183
2024-05-16 03:13:43,30068,2434,13183
2024-05-16 03:13:48,30068,2434,13183
2024-05-16 03:13:53,30068,2424,13193
2024-05-16 03:13:58,30068,2424,13193
2024-05-16 03:14:03,30068,2425,13192
2024-05-16 03:14:08,30068,2425,13192
2024-05-16 03:14:13,30068,2429,13188
2024-05-16 03:14:18,30068,2429,13188
2024-05-16 03:14:23,30068,2429,13188
2024-05-16 03:14:28,30068,2430,13187
2024-05-16 03:14:33,30068,2423,13194
2024-05-16 03:14:38,30068,2423,13194
2024-05-16 03:14:43,30068,2423,13194
2024-05-16 03:14:48,30068,2423,13194
2024-05-16 03:14:53,30068,2423,13194
2024-05-16 03:14:58,30068,2427,13190
2024-05-16 03:15:03,30068,2427,13190
2024-05-16 03:15:08,30068,2430,13187
2024-05-16 03:15:13,30068,2431,13186
2024-05-16 03:15:18,30068,2431,13186
2024-05-16 03:15:23,30068,2434,13183
2024-05-16 03:15:28,30068,2435,13183
2024-05-16 03:15:33,30068,2435,13182
2024-05-16 03:15:38,30068,2436,13181
2024-05-16 03:15:43,30068,2435,13182
2024-05-16 03:15:48,30068,2436,13181
2024-05-16 03:15:53,30068,2436,13181
2024-05-16 03:15:58,30068,2437,13180
2024-05-16 03:16:03,30068,2437,13180
2024-05-16 03:16:08,30068,2428,13189
2024-05-16 03:16:13,30068,2428,13189
2024-05-16 03:16:18,30068,2418,13199
2024-05-16 03:16:23,30068,2419,13198
2024-05-16 03:16:28,30068,2420,13198
2024-05-16 03:16:33,30068,2422,13195
2024-05-16 03:16:38,30068,2422,13195
2024-05-16 03:16:43,30068,2423,13194
2024-05-16 03:16:48,30068,2423,13194
2024-05-16 03:16:53,30068,2413,13204
2024-05-16 03:16:58,30068,2416,13201
2024-05-16 03:17:03,30068,2417,13200
2024-05-16 03:17:08,30068,2417,13200
2024-05-16 03:17:14,30068,2418,13199
2024-05-16 03:17:19,30068,2418,13199
2024-05-16 03:17:24,30068,3014,12603
2024-05-16 03:17:29,30068,3630,11987
2024-05-16 03:17:34,30068,4235,11382
2024-05-16 03:17:39,30068,4845,10772
2024-05-16 03:17:44,30068,5474,10143
2024-05-16 03:17:49,30068,5960,9657
2024-05-16 03:17:54,30068,6583,9034
2024-05-16 03:17:59,30068,7043,8574
2024-05-16 03:18:04,30068,7571,8046
2024-05-16 03:18:09,30068,7974,7643
2024-05-16 03:18:14,30068,8220,7397
2024-05-16 03:18:19,30068,8022,7594
