timestamp,total_memory,used_memory,free_memory
2024-05-18 01:30:27,120734,1487,7742
2024-05-18 01:30:32,120734,4628,4574
2024-05-18 01:30:37,120734,4630,4571
2024-05-18 01:30:42,120734,4635,4567
2024-05-18 01:30:47,120734,4641,4560
2024-05-18 01:30:52,120734,8092,2355
2024-05-18 01:30:57,120734,7321,3126
2024-05-18 01:31:03,120734,7324,3123
2024-05-18 01:31:08,120734,7310,3136
2024-05-18 01:31:13,120734,7301,3146
2024-05-18 01:31:18,120734,7297,3150
2024-05-18 01:31:23,120734,7298,3149
2024-05-18 01:31:28,120734,7299,3148
2024-05-18 01:31:33,120734,7299,3148
2024-05-18 01:31:38,120734,7299,3148
2024-05-18 01:31:43,120734,7292,3155
2024-05-18 01:31:48,120734,7293,3154
2024-05-18 01:31:53,120734,7294,3153
2024-05-18 01:31:58,120734,7294,3153
2024-05-18 01:32:03,120734,7289,3158
2024-05-18 01:32:08,120734,6224,4223
2024-05-18 01:32:13,120734,6225,4222
2024-05-18 01:32:18,120734,6225,4221
2024-05-18 01:32:23,120734,6226,4221
2024-05-18 01:32:28,120734,6226,4220
2024-05-18 01:32:33,120734,6228,4219
2024-05-18 01:32:38,120734,6223,4224
2024-05-18 01:32:43,120734,6223,4224
2024-05-18 01:32:48,120734,6224,4223
2024-05-18 01:32:53,120734,6224,4223
2024-05-18 01:32:58,120734,6224,4222
2024-05-18 01:33:03,120734,6225,4222
2024-05-18 01:33:08,120734,6225,4221
2024-05-18 01:33:13,120734,6891,3555
2024-05-18 01:33:18,120734,6888,3558
2024-05-18 01:33:23,120734,6890,3556
2024-05-18 01:33:28,120734,6891,3556
2024-05-18 01:33:33,120734,6892,3555
2024-05-18 01:33:38,120734,6892,3555
2024-05-18 01:33:43,120734,6893,3554
2024-05-18 01:33:48,120734,6894,3553
2024-05-18 01:33:53,120734,6894,3553
2024-05-18 01:33:58,120734,6889,3557
2024-05-18 01:34:03,120734,6890,3556
2024-05-18 01:34:08,120734,6414,4032
2024-05-18 01:34:13,120734,7539,2908
2024-05-18 01:34:18,120734,7541,2906
2024-05-18 01:34:23,120734,7542,2904
2024-05-18 01:34:28,120734,7542,2904
2024-05-18 01:34:33,120734,7543,2904
2024-05-18 01:34:38,120734,7543,2903
2024-05-18 01:34:43,120734,7544,2903
2024-05-18 01:34:48,120734,7545,2902
2024-05-18 01:34:53,120734,7545,2901
2024-05-18 01:34:58,120734,7547,2900
2024-05-18 01:35:03,120734,7547,2899
2024-05-18 01:35:08,120734,7548,2899
2024-05-18 01:35:13,120734,7538,2909
2024-05-18 01:35:18,120734,7539,2907
2024-05-18 01:35:23,120734,6402,4044
2024-05-18 01:35:28,120734,6405,4042
2024-05-18 01:35:33,120734,6408,4038
2024-05-18 01:35:38,120734,6408,4038
2024-05-18 01:35:43,120734,6409,4037
2024-05-18 01:35:48,120734,6410,4036
2024-05-18 01:35:53,120734,6410,4036
2024-05-18 01:35:58,120734,6411,4035
2024-05-18 01:36:03,120734,6412,4034
2024-05-18 01:36:08,120734,6413,4033
2024-05-18 01:36:13,120734,6408,4038
2024-05-18 01:36:18,120734,6409,4037
2024-05-18 01:36:23,120734,6996,3450
2024-05-18 01:36:28,120734,6997,3449
2024-05-18 01:36:33,120734,6998,3448
2024-05-18 01:36:38,120734,6999,3447
2024-05-18 01:36:43,120734,7000,3446
2024-05-18 01:36:48,120734,7001,3445
2024-05-18 01:36:53,120734,7002,3444
2024-05-18 01:36:58,120734,7003,3443
2024-05-18 01:37:03,120734,7003,3443
2024-05-18 01:37:08,120734,7003,3443
2024-05-18 01:37:13,120734,7004,3442
