timestamp,total_memory,used_memory,free_memory
2023-11-24 13:41:48,15980,556,2355
2023-11-24 13:42:08,15980,925,1968
2023-11-24 13:42:28,15980,1919,970
2023-11-24 13:42:48,15980,2270,618
2023-11-24 13:43:08,15980,2275,614
2023-11-24 13:43:28,15980,2186,703
2023-11-24 13:43:48,15980,2743,342
2023-11-24 13:44:08,15980,3225,292
2023-11-24 13:44:28,15980,3323,521
2023-11-24 13:44:48,15980,3332,527
2023-11-24 13:45:08,15980,3331,528
2023-11-24 13:45:28,15980,3328,809
2023-11-24 13:45:48,15980,3332,805
2023-11-24 13:46:08,15980,3288,849
2023-11-24 13:46:28,15980,3285,852
2023-11-24 13:46:48,15980,3286,850
2023-11-24 13:47:08,15980,3286,850
2023-11-24 13:47:28,15980,3289,848
2023-11-24 13:47:48,15980,3289,848
2023-11-24 13:48:08,15980,3290,847
2023-11-24 13:48:28,15980,3215,921
2023-11-24 13:48:48,15980,3212,924
2023-11-24 13:49:08,15980,3211,925
2023-11-24 13:49:28,15980,12685,330
2023-11-24 13:49:48,15980,11434,1901
