timestamp,total_memory,used_memory,free_memory
2024-02-05 19:45:19,257726,1019,244532
2024-02-05 19:45:39,257726,1823,243728
2024-02-05 19:45:59,257726,2462,243089
2024-02-05 19:46:19,257726,2464,243087
2024-02-05 19:46:39,257726,2464,243086
2024-02-05 19:46:59,257726,2219,243332
2024-02-05 19:47:19,257726,2219,243331
2024-02-05 19:47:39,257726,2223,243328
2024-02-05 19:47:59,257726,2407,243144
2024-02-05 19:48:19,257726,2429,243122
2024-02-05 19:48:39,257726,2305,243250
2024-02-05 19:48:59,257726,2476,243079
2024-02-05 19:49:19,257726,2477,243077
2024-02-05 19:49:39,257726,2477,243077
2024-02-05 19:49:59,257726,2477,243077
2024-02-05 19:50:19,257726,2178,243377
2024-02-05 19:50:39,257726,2179,243376
2024-02-05 19:50:59,257726,2280,243274
2024-02-05 19:51:19,257726,2322,243232
2024-02-05 19:51:39,257726,2323,243231
2024-02-05 19:51:59,257726,2499,243056
2024-02-05 19:52:19,257726,2500,243054
2024-02-05 19:52:39,257726,2500,243054
2024-02-05 19:52:59,257726,2501,243053
2024-02-05 19:53:19,257726,2222,243332
2024-02-05 19:53:39,257726,2117,243437
2024-02-05 19:53:59,257726,2117,243437
2024-02-05 19:54:19,257726,2264,243290
2024-02-05 19:54:39,257726,2265,243289
2024-02-05 19:54:59,257726,2265,243289
2024-02-05 19:55:19,257726,2266,243288
2024-02-05 19:55:39,257726,2267,243287
2024-02-05 19:55:59,257726,2268,243286
2024-02-05 19:56:19,257726,2279,243276
2024-02-05 19:56:39,257726,2280,243275
2024-02-05 19:56:59,257726,2280,243274
2024-02-05 19:57:19,257726,2141,243414
2024-02-05 19:57:39,257726,2142,243412
2024-02-05 19:57:59,257726,2142,243412
2024-02-05 19:58:19,257726,2142,243412
2024-02-05 19:58:39,257726,2191,243363
2024-02-05 19:59:00,257726,2192,243362
2024-02-05 19:59:20,257726,2192,243362
2024-02-05 19:59:40,257726,2279,243275
2024-02-05 20:00:00,257726,2278,243276
2024-02-05 20:00:20,257726,2281,243273
2024-02-05 20:00:40,257726,2282,243272
2024-02-05 20:01:00,257726,2131,243423
2024-02-05 20:01:20,257726,2131,243423
2024-02-05 20:01:40,257726,2132,243422
2024-02-05 20:02:00,257726,2138,243416
2024-02-05 20:02:20,257726,2201,243353
2024-02-05 20:02:40,257726,2202,243352
2024-02-05 20:03:00,257726,2202,243352
2024-02-05 20:03:20,257726,2272,243282
2024-02-05 20:03:40,257726,2273,243281
2024-02-05 20:04:00,257726,2273,243281
2024-02-05 20:04:20,257726,2274,243280
2024-02-05 20:04:40,257726,2134,243420
2024-02-05 20:05:00,257726,2134,243420
2024-02-05 20:05:20,257726,2137,243417
2024-02-05 20:05:40,257726,2138,243416
2024-02-05 20:06:00,257726,2223,243331
2024-02-05 20:06:20,257726,2224,243330
2024-02-05 20:06:40,257726,2225,243329
2024-02-05 20:07:00,257726,2289,243264
2024-02-05 20:07:20,257726,2290,243264
2024-02-05 20:07:40,257726,2291,243262
2024-02-05 20:08:00,257726,2291,243262
2024-02-05 20:08:20,257726,2150,243403
2024-02-05 20:08:40,257726,2151,243402
2024-02-05 20:09:00,257726,2152,243402
2024-02-05 20:09:20,257726,2237,243316
2024-02-05 20:09:40,257726,2239,243315
2024-02-05 20:10:00,257726,2239,243315
2024-02-05 20:10:20,257726,2239,243314
2024-02-05 20:10:40,257726,2240,243313
2024-02-05 20:11:00,257726,2241,243312
2024-02-05 20:11:20,257726,2234,243319
2024-02-05 20:11:40,257726,2210,243343
2024-02-05 20:12:00,257726,2210,243343
2024-02-05 20:12:20,257726,2215,243338
2024-02-05 20:12:40,257726,2217,243337
2024-02-05 20:13:00,257726,2183,243371
2024-02-05 20:13:20,257726,2186,243367
2024-02-05 20:13:40,257726,2187,243367
2024-02-05 20:14:00,257726,2188,243366
2024-02-05 20:14:20,257726,2178,243375
2024-02-05 20:14:40,257726,2191,243363
2024-02-05 20:15:00,257726,2191,243362
2024-02-05 20:15:20,257726,2192,243361
2024-02-05 20:15:40,257726,2193,243360
2024-02-05 20:16:00,257726,2193,243360
2024-02-05 20:16:20,257726,2246,243307
2024-02-05 20:16:40,257726,2436,243116
2024-02-05 20:17:00,257726,2496,243056
2024-02-05 20:17:20,257726,2446,243105
2024-02-05 20:17:40,257726,2397,243154
2024-02-05 20:18:00,257726,2398,243154
2024-02-05 20:18:20,257726,2401,243150
2024-02-05 20:18:40,257726,2401,243150
2024-02-05 20:19:00,257726,2405,243147
2024-02-05 20:19:20,257726,2286,243265
2024-02-05 20:19:40,257726,2288,243263
2024-02-05 20:20:00,257726,2288,243263
2024-02-05 20:20:20,257726,2288,243262
2024-02-05 20:20:40,257726,2325,243226
2024-02-05 20:21:00,257726,2329,243222
2024-02-05 20:21:20,257726,2330,243221
2024-02-05 20:21:40,257726,2330,243221
2024-02-05 20:22:00,257726,2330,243221
2024-02-05 20:22:20,257726,2299,243252
2024-02-05 20:22:40,257726,2300,243251
2024-02-05 20:23:00,257726,2301,243250
2024-02-05 20:23:20,257726,2301,243250
2024-02-05 20:23:40,257726,2308,243242
2024-02-05 20:24:00,257726,2308,243242
2024-02-05 20:24:20,257726,2223,243328
2024-02-05 20:24:40,257726,2224,243327
2024-02-05 20:25:00,257726,2224,243327
2024-02-05 20:25:20,257726,2243,243307
2024-02-05 20:25:40,257726,2244,243306
2024-02-05 20:26:00,257726,2248,243303
2024-02-05 20:26:20,257726,2248,243302
2024-02-05 20:26:40,257726,2218,243333
2024-02-05 20:27:00,257726,2219,243332
2024-02-05 20:27:20,257726,2219,243332
2024-02-05 20:27:40,257726,2219,243331
2024-02-05 20:28:00,257726,2220,243331
2024-02-05 20:28:20,257726,2228,243322
2024-02-05 20:28:40,257726,2229,243322
2024-02-05 20:29:00,257726,2229,243322
2024-02-05 20:29:20,257726,2230,243320
2024-02-05 20:29:40,257726,2231,243319
2024-02-05 20:30:00,257726,2324,243227
2024-02-05 20:30:20,257726,2324,243227
2024-02-05 20:30:40,257726,2324,243226
2024-02-05 20:31:00,257726,2325,243225
2024-02-05 20:31:20,257726,2259,243291
2024-02-05 20:31:40,257726,2260,243291
2024-02-05 20:32:00,257726,2260,243291
2024-02-05 20:32:20,257726,2261,243290
2024-02-05 20:32:40,257726,2262,243289
2024-02-05 20:33:00,257726,2238,243313
2024-02-05 20:33:20,257726,2240,243311
2024-02-05 20:33:40,257726,2239,243311
2024-02-05 20:34:00,257726,2240,243310
2024-02-05 20:34:20,257726,2316,243234
2024-02-05 20:34:40,257726,2316,243234
2024-02-05 20:35:00,257726,2317,243234
2024-02-05 20:35:20,257726,2318,243232
2024-02-05 20:35:40,257726,2249,243301
2024-02-05 20:36:00,257726,2253,243297
2024-02-05 20:36:20,257726,2253,243297
2024-02-05 20:36:40,257726,2253,243297
2024-02-05 20:37:00,257726,2254,243296
2024-02-05 20:37:20,257726,2243,243307
2024-02-05 20:37:40,257726,2244,243306
2024-02-05 20:38:00,257726,2245,243306
2024-02-05 20:38:20,257726,2245,243305
2024-02-05 20:38:40,257726,2245,243305
2024-02-05 20:39:00,257726,2246,243304
2024-02-05 20:39:20,257726,2247,243303
2024-02-05 20:39:40,257726,2238,243313
2024-02-05 20:40:00,257726,2228,243322
2024-02-05 20:40:20,257726,2229,243321
2024-02-05 20:40:41,257726,2272,243278
2024-02-05 20:41:01,257726,2273,243277
2024-02-05 20:41:21,257726,2273,243277
2024-02-05 20:41:41,257726,2274,243277
2024-02-05 20:42:01,257726,2192,243358
2024-02-05 20:42:21,257726,2192,243358
2024-02-05 20:42:41,257726,2193,243358
2024-02-05 20:43:01,257726,2193,243357
2024-02-05 20:43:21,257726,2194,243357
2024-02-05 20:43:41,257726,2198,243352
2024-02-05 20:44:01,257726,2216,243334
2024-02-05 20:44:21,257726,2216,243334
2024-02-05 20:44:41,257726,2216,243334
2024-02-05 20:45:01,257726,2216,243334
2024-02-05 20:45:21,257726,2217,243334
2024-02-05 20:45:41,257726,2217,243333
2024-02-05 20:46:01,257726,2217,243333
2024-02-05 20:46:21,257726,2252,243298
2024-02-05 20:46:41,257726,2252,243298
2024-02-05 20:47:01,257726,2253,243297
2024-02-05 20:47:21,257726,2253,243297
2024-02-05 20:47:41,257726,2255,243295
2024-02-05 20:48:01,257726,2255,243295
2024-02-05 20:48:21,257726,2246,243304
2024-02-05 20:48:41,257726,2247,243303
2024-02-05 20:49:01,257726,2247,243303
2024-02-05 20:49:21,257726,2248,243302
2024-02-05 20:49:41,257726,2254,243296
2024-02-05 20:50:01,257726,2254,243296
2024-02-05 20:50:21,257726,2254,243295
2024-02-05 20:50:41,257726,2255,243295
2024-02-05 20:51:01,257726,2256,243294
2024-02-05 20:51:21,257726,2257,243293
2024-02-05 20:51:41,257726,2264,243286
2024-02-05 20:52:01,257726,2264,243286
2024-02-05 20:52:21,257726,2265,243285
2024-02-05 20:52:41,257726,2265,243285
2024-02-05 20:53:01,257726,2265,243284
2024-02-05 20:53:21,257726,2268,243282
2024-02-05 20:53:41,257726,2268,243282
2024-02-05 20:54:01,257726,2269,243281
2024-02-05 20:54:21,257726,2259,243291
2024-02-05 20:54:41,257726,2260,243290
2024-02-05 20:55:01,257726,2260,243290
2024-02-05 20:55:21,257726,2434,243116
2024-02-05 20:55:41,257726,2435,243115
2024-02-05 20:56:01,257726,2435,243115
2024-02-05 20:56:21,257726,2435,243114
2024-02-05 20:56:41,257726,2436,243114
2024-02-05 20:57:01,257726,2437,243113
2024-02-05 20:57:21,257726,2437,243113
2024-02-05 20:57:41,257726,2437,243112
2024-02-05 20:58:01,257726,2438,243112
2024-02-05 20:58:21,257726,2438,243111
2024-02-05 20:58:41,257726,2439,243111
2024-02-05 20:59:01,257726,2440,243109
2024-02-05 20:59:21,257726,2441,243109
2024-02-05 20:59:41,257726,2441,243108
2024-02-05 21:00:01,257726,2442,243108
2024-02-05 21:00:21,257726,2442,243107
2024-02-05 21:00:41,257726,6439,239111
2024-02-05 21:01:01,257726,14285,231265
2024-02-05 21:01:21,257726,21835,223714
2024-02-05 21:01:41,257726,29794,215755
2024-02-05 21:02:01,257726,37734,207815
2024-02-05 21:02:21,257726,45757,199793
2024-02-05 21:02:41,257726,53648,191901
2024-02-05 21:03:01,257726,61613,183937
2024-02-05 21:03:21,257726,69566,175984
2024-02-05 21:03:41,257726,77355,168194
2024-02-05 21:04:01,257726,85269,160280
2024-02-05 21:04:21,257726,93088,152462
2024-02-05 21:04:41,257726,97137,148412
2024-02-05 21:05:01,257726,98667,146882
2024-02-05 21:05:21,257726,100268,145281
2024-02-05 21:05:41,257726,104404,141145
2024-02-05 21:06:01,257726,102047,143503
2024-02-05 21:06:21,257726,102924,142625
2024-02-05 21:06:41,257726,103802,141747
2024-02-05 21:07:01,257726,104693,140856
2024-02-05 21:07:21,257726,105574,139975
2024-02-05 21:07:41,257726,106451,139098
2024-02-05 21:08:01,257726,109241,136308
2024-02-05 21:08:21,257726,128316,117232
2024-02-05 21:08:41,257726,108221,137328
2024-02-05 21:09:01,257726,108489,137059
2024-02-05 21:09:21,257726,108050,137498
2024-02-05 21:09:41,257726,108941,136607
2024-02-05 21:10:01,257726,107716,137832
