timestamp,total_memory,used_memory,free_memory
2024-02-09 08:13:24,257726,969,248284
2024-02-09 08:13:44,257726,1625,247628
2024-02-09 08:14:04,257726,4476,244777
2024-02-09 08:14:24,257726,7353,241900
2024-02-09 08:14:44,257726,7356,241897
2024-02-09 08:15:04,257726,7356,241897
2024-02-09 08:15:24,257726,7481,241772
2024-02-09 08:15:44,257726,8252,241001
2024-02-09 08:16:04,257726,13158,236095
2024-02-09 08:16:24,257726,16237,233016
2024-02-09 08:16:44,257726,16541,232712
2024-02-09 08:17:04,257726,16544,232708
2024-02-09 08:17:24,257726,16958,232295
2024-02-09 08:17:44,257726,16661,232592
2024-02-09 08:18:04,257726,16662,232591
2024-02-09 08:18:24,257726,16531,232722
2024-02-09 08:18:44,257726,16403,232854
2024-02-09 08:19:04,257726,16403,232854
2024-02-09 08:19:24,257726,16404,232853
2024-02-09 08:19:44,257726,16437,232820
2024-02-09 08:20:04,257726,16443,232814
2024-02-09 08:20:24,257726,16443,232814
2024-02-09 08:20:45,257726,16527,232730
2024-02-09 08:21:05,257726,16528,232729
2024-02-09 08:21:25,257726,16528,232728
2024-02-09 08:21:45,257726,16522,232734
2024-02-09 08:22:05,257726,16415,232842
2024-02-09 08:22:25,257726,16416,232841
2024-02-09 08:22:45,257726,16454,232803
2024-02-09 08:23:05,257726,16441,232815
2024-02-09 08:23:25,257726,16345,232911
2024-02-09 08:23:45,257726,16346,232911
2024-02-09 08:24:05,257726,22518,226739
2024-02-09 08:24:25,257726,25596,223660
2024-02-09 08:24:45,257726,28546,220710
2024-02-09 08:25:05,257726,28693,220563
2024-02-09 08:25:25,257726,28694,220563
2024-02-09 08:25:45,257726,28694,220563
2024-02-09 08:26:05,257726,29065,220191
2024-02-09 08:26:25,257726,28634,220622
2024-02-09 08:26:45,257726,28635,220622
2024-02-09 08:27:05,257726,28635,220621
2024-02-09 08:27:25,257726,28675,220582
2024-02-09 08:27:45,257726,28671,220585
2024-02-09 08:28:05,257726,28672,220585
2024-02-09 08:28:25,257726,28674,220583
2024-02-09 08:28:45,257726,28705,220551
2024-02-09 08:29:05,257726,28706,220550
2024-02-09 08:29:25,257726,28707,220550
2024-02-09 08:29:45,257726,28707,220549
2024-02-09 08:30:05,257726,28624,220633
2024-02-09 08:30:25,257726,28628,220629
2024-02-09 08:30:45,257726,28628,220628
2024-02-09 08:31:05,257726,28665,220591
2024-02-09 08:31:25,257726,28666,220590
2024-02-09 08:31:45,257726,28667,220590
2024-02-09 08:32:05,257726,28667,220589
2024-02-09 08:32:25,257726,28717,220539
2024-02-09 08:32:45,257726,28718,220538
2024-02-09 08:33:05,257726,28718,220538
