timestamp,total_memory,used_memory,free_memory
2024-05-19 16:42:05,209342,1255,193004
2024-05-19 16:42:10,209342,6497,187725
2024-05-19 16:42:15,209342,17677,176545
2024-05-19 16:42:20,209342,17677,176544
2024-05-19 16:42:25,209342,30350,163872
2024-05-19 16:42:31,209342,43350,150871
2024-05-19 16:42:36,209342,52111,142111
2024-05-19 16:42:41,209342,52112,142109
2024-05-19 16:42:46,209342,52115,142107
2024-05-19 16:42:51,209342,52115,142106
2024-05-19 16:42:56,209342,52118,142104
2024-05-19 16:43:01,209342,52120,142102
2024-05-19 16:43:06,209342,52016,142205
2024-05-19 16:43:11,209342,52017,142205
2024-05-19 16:43:16,209342,52021,142200
2024-05-19 16:43:21,209342,52021,142200
2024-05-19 16:43:26,209342,52014,142207
2024-05-19 16:43:31,209342,52014,142207
2024-05-19 16:43:36,209342,52015,142206
2024-05-19 16:43:41,209342,52015,142206
2024-05-19 16:43:46,209342,52580,141641
2024-05-19 16:43:51,209342,59096,135126
2024-05-19 16:43:56,209342,59099,135122
2024-05-19 16:44:01,209342,59103,135119
2024-05-19 16:44:06,209342,59102,135120
2024-05-19 16:44:11,209342,59093,135128
2024-05-19 16:44:16,209342,59096,135125
2024-05-19 16:44:21,209342,85838,108383
2024-05-19 16:44:26,209342,97737,96484
2024-05-19 16:44:31,209342,103801,90420
2024-05-19 16:44:36,209342,109821,84400
2024-05-19 16:44:41,209342,115885,78336
2024-05-19 16:44:46,209342,121981,72240
2024-05-19 16:44:51,209342,128789,65432
2024-05-19 16:44:56,209342,125621,68600
2024-05-19 16:45:01,209342,125622,68599
2024-05-19 16:45:06,209342,125622,68599
2024-05-19 16:45:11,209342,125624,68597
2024-05-19 16:45:16,209342,125625,68596
2024-05-19 16:45:21,209342,125617,68604
2024-05-19 16:45:26,209342,125610,68611
2024-05-19 16:45:31,209342,125604,68617
2024-05-19 16:45:36,209342,125607,68614
2024-05-19 16:45:41,209342,125608,68613
2024-05-19 16:45:46,209342,125609,68612
2024-05-19 16:45:51,209342,134055,60166
2024-05-19 16:45:56,209342,126294,67927
2024-05-19 16:46:01,209342,126291,67930
2024-05-19 16:46:06,209342,126293,67928
2024-05-19 16:46:11,209342,126286,67934
2024-05-19 16:46:16,209342,126281,67940
2024-05-19 16:46:21,209342,126277,67944
