timestamp,total_memory,used_memory,free_memory
2024-05-04 18:09:47,30068,839,17908
2024-05-04 18:09:52,30068,1631,17116
2024-05-04 18:09:57,30068,1635,17112
2024-05-04 18:10:02,30068,1637,17111
2024-05-04 18:10:07,30068,1637,17110
2024-05-04 18:10:12,30068,2500,16248
2024-05-04 18:10:17,30068,2312,16435
2024-05-04 18:10:22,30068,2313,16434
2024-05-04 18:10:27,30068,2314,16434
2024-05-04 18:10:32,30068,2314,16434
2024-05-04 18:10:37,30068,2315,16432
2024-05-04 18:10:42,30068,2315,16432
2024-05-04 18:10:47,30068,2315,16432
2024-05-04 18:10:52,30068,2315,16432
2024-05-04 18:10:57,30068,2316,16432
2024-05-04 18:11:02,30068,2316,16431
2024-05-04 18:11:07,30068,2316,16431
2024-05-04 18:11:12,30068,2317,16431
2024-05-04 18:11:17,30068,2317,16431
2024-05-04 18:11:22,30068,2317,16430
2024-05-04 18:11:27,30068,2047,16700
2024-05-04 18:11:32,30068,2047,16700
2024-05-04 18:11:38,30068,2047,16700
2024-05-04 18:11:43,30068,2048,16699
2024-05-04 18:11:48,30068,2048,16699
2024-05-04 18:11:53,30068,2048,16699
2024-05-04 18:11:58,30068,2048,16699
2024-05-04 18:12:03,30068,2049,16698
2024-05-04 18:12:08,30068,2049,16698
2024-05-04 18:12:13,30068,2049,16698
2024-05-04 18:12:18,30068,2049,16698
2024-05-04 18:12:23,30068,2050,16697
2024-05-04 18:12:28,30068,2051,16696
2024-05-04 18:12:33,30068,2204,16543
2024-05-04 18:12:38,30068,2205,16542
2024-05-04 18:12:43,30068,2206,16541
2024-05-04 18:12:48,30068,2206,16541
2024-05-04 18:12:53,30068,2206,16541
2024-05-04 18:12:58,30068,2207,16540
2024-05-04 18:13:03,30068,2207,16540
2024-05-04 18:13:08,30068,2207,16540
2024-05-04 18:13:13,30068,2207,16540
2024-05-04 18:13:18,30068,2207,16540
2024-05-04 18:13:23,30068,2207,16540
2024-05-04 18:13:28,30068,2088,16659
2024-05-04 18:13:33,30068,2380,16367
2024-05-04 18:13:38,30068,2370,16377
2024-05-04 18:13:43,30068,2371,16376
2024-05-04 18:13:48,30068,2371,16376
2024-05-04 18:13:53,30068,2371,16375
2024-05-04 18:13:58,30068,2371,16375
2024-05-04 18:14:03,30068,2372,16375
2024-05-04 18:14:08,30068,2372,16375
2024-05-04 18:14:13,30068,2372,16375
2024-05-04 18:14:18,30068,2372,16375
2024-05-04 18:14:23,30068,2372,16375
2024-05-04 18:14:28,30068,2372,16375
2024-05-04 18:14:33,30068,2373,16374
2024-05-04 18:14:38,30068,2373,16374
2024-05-04 18:14:43,30068,2374,16373
2024-05-04 18:14:48,30068,2095,16652
2024-05-04 18:14:53,30068,2095,16652
2024-05-04 18:14:58,30068,2096,16651
2024-05-04 18:15:03,30068,2096,16651
2024-05-04 18:15:08,30068,2096,16650
2024-05-04 18:15:13,30068,2097,16650
2024-05-04 18:15:18,30068,2086,16660
2024-05-04 18:15:23,30068,2087,16660
2024-05-04 18:15:28,30068,2087,16659
2024-05-04 18:15:33,30068,2088,16659
2024-05-04 18:15:38,30068,2088,16659
2024-05-04 18:15:43,30068,2242,16505
2024-05-04 18:15:48,30068,2243,16504
2024-05-04 18:15:53,30068,2244,16503
2024-05-04 18:15:58,30068,2244,16502
2024-05-04 18:16:03,30068,2245,16502
2024-05-04 18:16:08,30068,2245,16502
2024-05-04 18:16:13,30068,2245,16502
2024-05-04 18:16:18,30068,2245,16501
2024-05-04 18:16:23,30068,2246,16501
2024-05-04 18:16:28,30068,2246,16501
2024-05-04 18:16:33,30068,2246,16501
2024-05-04 18:16:38,30068,2246,16500
2024-05-04 18:16:43,30068,2429,16318
2024-05-04 18:16:48,30068,2419,16327
2024-05-04 18:16:53,30068,2422,16325
2024-05-04 18:16:58,30068,2423,16324
2024-05-04 18:17:03,30068,2416,16331
2024-05-04 18:17:08,30068,2417,16329
2024-05-04 18:17:13,30068,2417,16329
2024-05-04 18:17:18,30068,2419,16328
2024-05-04 18:17:23,30068,2408,16338
2024-05-04 18:17:28,30068,2409,16338
2024-05-04 18:17:33,30068,2410,16337
2024-05-04 18:17:38,30068,2411,16336
2024-05-04 18:17:43,30068,2412,16334
2024-05-04 18:17:48,30068,2413,16333
2024-05-04 18:17:53,30068,2414,16333
2024-05-04 18:17:58,30068,2109,16637
2024-05-04 18:18:03,30068,2110,16636
2024-05-04 18:18:08,30068,2110,16636
2024-05-04 18:18:13,30068,2110,16636
2024-05-04 18:18:18,30068,2110,16636
2024-05-04 18:18:23,30068,2110,16636
2024-05-04 18:18:28,30068,2111,16636
2024-05-04 18:18:33,30068,2111,16635
2024-05-04 18:18:38,30068,2112,16634
2024-05-04 18:18:43,30068,2112,16634
2024-05-04 18:18:48,30068,2112,16634
2024-05-04 18:18:53,30068,2303,16443
2024-05-04 18:18:58,30068,2267,16479
2024-05-04 18:19:03,30068,2268,16478
2024-05-04 18:19:08,30068,2269,16477
2024-05-04 18:19:13,30068,2269,16477
2024-05-04 18:19:18,30068,2269,16477
2024-05-04 18:19:23,30068,2270,16477
2024-05-04 18:19:28,30068,2270,16476
2024-05-04 18:19:33,30068,2270,16476
2024-05-04 18:19:38,30068,2270,16476
2024-05-04 18:19:43,30068,2271,16475
2024-05-04 18:19:48,30068,2271,16475
2024-05-04 18:19:53,30068,2272,16474
2024-05-04 18:19:58,30068,2272,16474
2024-05-04 18:20:03,30068,2337,16409
2024-05-04 18:20:08,30068,2295,16451
2024-05-04 18:20:13,30068,2273,16419
2024-05-04 18:20:18,30068,2273,16419
2024-05-04 18:20:23,30068,2273,16419
2024-05-04 18:20:28,30068,2273,16419
2024-05-04 18:20:33,30068,2273,16419
2024-05-04 18:20:38,30068,2273,16419
2024-05-04 18:20:43,30068,2273,16419
2024-05-04 18:20:48,30068,2273,16419
2024-05-04 18:20:53,30068,2273,16419
2024-05-04 18:20:58,30068,2294,16398
2024-05-04 18:21:03,30068,2296,16396
2024-05-04 18:21:08,30068,2296,16396
2024-05-04 18:21:13,30068,2296,16396
2024-05-04 18:21:18,30068,2296,16396
2024-05-04 18:21:23,30068,2296,16395
2024-05-04 18:21:28,30068,2297,16395
2024-05-04 18:21:33,30068,2297,16395
2024-05-04 18:21:38,30068,2297,16395
2024-05-04 18:21:43,30068,2287,16405
2024-05-04 18:21:48,30068,2288,16404
2024-05-04 18:21:53,30068,2289,16403
2024-05-04 18:21:58,30068,2289,16403
2024-05-04 18:22:03,30068,2290,16402
